{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-25', '2_oilPressure_ch': '5.18', 'Number': 25736, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.12', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '82.6', '6_oilPressure_ch': '38.9', 'time': '8-16-15-31', '2_oilPressure_ch': '10.9', 'Number': 38396, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '8_oilPressure_ch': '40.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '41.6'}
{'7_oilPressure_ch': '83.5', '6_oilPressure_ch': '38.5', 'time': '8-16-15-31', '2_oilPressure_ch': '11.5', 'Number': 38397, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '42.2'}
{'7_oilPressure_ch': '82.6', '6_oilPressure_ch': '38.7', 'time': '8-16-15-31', '2_oilPressure_ch': '11.1', 'Number': 38398, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '40.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '43.9'}
{'7_oilPressure_ch': '82.4', '6_oilPressure_ch': '38.2', 'time': '8-16-15-31', '2_oilPressure_ch': '11.6', 'Number': 38399, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '41.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '44.4'}
{'7_oilPressure_ch': '82.9', '6_oilPressure_ch': '38.7', 'time': '8-16-15-31', '2_oilPressure_ch': '11.4', 'Number': 38400, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '40.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.1'}
{'7_oilPressure_ch': '82.8', '6_oilPressure_ch': '37.9', 'time': '8-16-15-31', '2_oilPressure_ch': '11.2', 'Number': 38401, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '41.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '47.0'}
{'7_oilPressure_ch': '82.9', '6_oilPressure_ch': '38.7', 'time': '8-16-15-31', '2_oilPressure_ch': '11.8', 'Number': 38402, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.1', '8_oilPressure_ch': '40.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '48.3'}
{'7_oilPressure_ch': '82.6', '6_oilPressure_ch': '37.9', 'time': '8-16-15-31', '2_oilPressure_ch': '11.1', 'Number': 38403, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '8_oilPressure_ch': '40.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '49.1'}
{'7_oilPressure_ch': '83.2', '6_oilPressure_ch': '38.0', 'time': '8-16-15-31', '2_oilPressure_ch': '11.5', 'Number': 38404, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '50.5'}
{'7_oilPressure_ch': '83.2', '6_oilPressure_ch': '37.8', 'time': '8-16-15-31', '2_oilPressure_ch': '11.2', 'Number': 38405, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '40.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '51.0'}
{'7_oilPressure_ch': '82.8', '6_oilPressure_ch': '37.8', 'time': '8-16-15-31', '2_oilPressure_ch': '10.8', 'Number': 38406, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '40.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '51.8'}
{'7_oilPressure_ch': '83.6', '6_oilPressure_ch': '38.1', 'time': '8-16-15-31', '2_oilPressure_ch': '11.7', 'Number': 38407, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.07', '5_oilPressure_ch': '52.7'}
{'7_oilPressure_ch': '83.4', '6_oilPressure_ch': '38.4', 'time': '8-16-15-31', '2_oilPressure_ch': '11.2', 'Number': 38408, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '40.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '53.9'}
{'7_oilPressure_ch': '82.5', '6_oilPressure_ch': '37.0', 'time': '8-16-15-31', '2_oilPressure_ch': '11.8', 'Number': 38409, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '40.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '54.0'}
{'7_oilPressure_ch': '83.8', '6_oilPressure_ch': '38.5', 'time': '8-16-15-31', '2_oilPressure_ch': '10.6', 'Number': 38410, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '55.4'}
{'7_oilPressure_ch': '82.7', '6_oilPressure_ch': '37.7', 'time': '8-16-15-31', '2_oilPressure_ch': '11.2', 'Number': 38411, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '8_oilPressure_ch': '40.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '56.1'}
{'7_oilPressure_ch': '83.4', '6_oilPressure_ch': '37.9', 'time': '8-16-15-31', '2_oilPressure_ch': '11.0', 'Number': 38412, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '8_oilPressure_ch': '41.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '56.4'}
{'7_oilPressure_ch': '83.0', '6_oilPressure_ch': '38.0', 'time': '8-16-15-31', '2_oilPressure_ch': '11.5', 'Number': 38413, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '40.7', '1_oilPressure_ch': '0.07', '5_oilPressure_ch': '57.6'}
{'7_oilPressure_ch': '83.1', '6_oilPressure_ch': '37.6', 'time': '8-16-15-31', '2_oilPressure_ch': '12.1', 'Number': 38414, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.49', '5_oilPressure_ch': '57.6'}
{'7_oilPressure_ch': '83.7', '6_oilPressure_ch': '38.5', 'time': '8-16-15-31', '2_oilPressure_ch': '11.3', 'Number': 38415, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '8_oilPressure_ch': '41.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '58.9'}
{'7_oilPressure_ch': '83.4', '6_oilPressure_ch': '37.6', 'time': '8-16-15-31', '2_oilPressure_ch': '11.5', 'Number': 38416, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '41.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '58.7'}
{'7_oilPressure_ch': '83.7', '6_oilPressure_ch': '38.3', 'time': '8-16-15-31', '2_oilPressure_ch': '11.0', 'Number': 38417, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '42.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '58.9'}
{'7_oilPressure_ch': '83.2', '6_oilPressure_ch': '38.5', 'time': '8-16-15-31', '2_oilPressure_ch': '11.5', 'Number': 38418, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '8_oilPressure_ch': '41.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '59.8'}
{'7_oilPressure_ch': '83.1', '6_oilPressure_ch': '37.9', 'time': '8-16-15-31', '2_oilPressure_ch': '11.4', 'Number': 38419, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '42.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '59.4'}
{'7_oilPressure_ch': '83.6', '6_oilPressure_ch': '38.7', 'time': '8-16-15-31', '2_oilPressure_ch': '11.4', 'Number': 38420, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.1'}
{'7_oilPressure_ch': '82.9', '6_oilPressure_ch': '38.1', 'time': '8-16-15-31', '2_oilPressure_ch': '11.7', 'Number': 38421, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.0', '8_oilPressure_ch': '41.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '59.9'}
{'7_oilPressure_ch': '83.9', '6_oilPressure_ch': '39.0', 'time': '8-16-15-31', '2_oilPressure_ch': '11.0', 'Number': 38422, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '8_oilPressure_ch': '42.4', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.3'}
{'7_oilPressure_ch': '82.9', '6_oilPressure_ch': '38.5', 'time': '8-16-15-32', '2_oilPressure_ch': '11.2', 'Number': 38423, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '41.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.3'}
{'7_oilPressure_ch': '83.6', '6_oilPressure_ch': '38.7', 'time': '8-16-15-32', '2_oilPressure_ch': '11.0', 'Number': 38424, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '42.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.1'}
{'7_oilPressure_ch': '83.4', '6_oilPressure_ch': '39.2', 'time': '8-16-15-32', '2_oilPressure_ch': '11.2', 'Number': 38425, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '41.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.8'}
{'7_oilPressure_ch': '83.1', '6_oilPressure_ch': '38.9', 'time': '8-16-15-32', '2_oilPressure_ch': '12.0', 'Number': 38426, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '42.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.0'}
{'7_oilPressure_ch': '83.7', '6_oilPressure_ch': '40.0', 'time': '8-16-15-32', '2_oilPressure_ch': '11.1', 'Number': 38427, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '42.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.6'}
{'7_oilPressure_ch': '82.9', '6_oilPressure_ch': '39.5', 'time': '8-16-15-32', '2_oilPressure_ch': '11.1', 'Number': 38428, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '41.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '59.7'}
{'7_oilPressure_ch': '84.1', '6_oilPressure_ch': '40.4', 'time': '8-16-15-32', '2_oilPressure_ch': '11.4', 'Number': 38429, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '42.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '59.8'}
{'7_oilPressure_ch': '83.3', '6_oilPressure_ch': '40.4', 'time': '8-16-15-32', '2_oilPressure_ch': '10.9', 'Number': 38430, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '60.0'}
{'7_oilPressure_ch': '83.7', '6_oilPressure_ch': '41.2', 'time': '8-16-15-32', '2_oilPressure_ch': '11.7', 'Number': 38431, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '8_oilPressure_ch': '42.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '59.5'}
{'7_oilPressure_ch': '83.6', '6_oilPressure_ch': '41.9', 'time': '8-16-15-32', '2_oilPressure_ch': '11.0', 'Number': 38432, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '59.5'}
{'7_oilPressure_ch': '83.1', '6_oilPressure_ch': '41.9', 'time': '8-16-15-32', '2_oilPressure_ch': '11.7', 'Number': 38433, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '58.8'}
{'7_oilPressure_ch': '84.3', '6_oilPressure_ch': '43.0', 'time': '8-16-15-32', '2_oilPressure_ch': '11.0', 'Number': 38434, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '8_oilPressure_ch': '42.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '58.3'}
{'7_oilPressure_ch': '84.4', '6_oilPressure_ch': '43.8', 'time': '8-16-15-32', '2_oilPressure_ch': '11.5', 'Number': 38435, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '58.4'}
{'7_oilPressure_ch': '83.4', '6_oilPressure_ch': '43.5', 'time': '8-16-15-32', '2_oilPressure_ch': '11.5', 'Number': 38436, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '42.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '57.2'}
{'7_oilPressure_ch': '84.4', '6_oilPressure_ch': '44.7', 'time': '8-16-15-32', '2_oilPressure_ch': '11.2', 'Number': 38437, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '42.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '57.1'}
{'7_oilPressure_ch': '83.9', '6_oilPressure_ch': '45.1', 'time': '8-16-15-32', '2_oilPressure_ch': '11.8', 'Number': 38438, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '41.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '56.4'}
{'7_oilPressure_ch': '84.0', '6_oilPressure_ch': '45.6', 'time': '8-16-15-32', '2_oilPressure_ch': '10.3', 'Number': 38439, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '8_oilPressure_ch': '42.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '55.8'}
{'7_oilPressure_ch': '84.3', '6_oilPressure_ch': '46.3', 'time': '8-16-15-32', '2_oilPressure_ch': '12.0', 'Number': 38440, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.1', '8_oilPressure_ch': '42.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '54.9'}
{'7_oilPressure_ch': '84.3', '6_oilPressure_ch': '47.7', 'time': '8-16-15-32', '2_oilPressure_ch': '11.4', 'Number': 38441, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '42.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '54.2'}
{'7_oilPressure_ch': '84.2', '6_oilPressure_ch': '47.6', 'time': '8-16-15-32', '2_oilPressure_ch': '10.9', 'Number': 38442, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '53.4'}
{'7_oilPressure_ch': '84.4', '6_oilPressure_ch': '47.8', 'time': '8-16-15-32', '2_oilPressure_ch': '11.2', 'Number': 38443, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '8_oilPressure_ch': '42.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '52.2'}
{'7_oilPressure_ch': '84.9', '6_oilPressure_ch': '49.3', 'time': '8-16-15-32', '2_oilPressure_ch': '11.4', 'Number': 38444, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '42.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '51.8'}
{'7_oilPressure_ch': '84.1', '6_oilPressure_ch': '49.2', 'time': '8-16-15-32', '2_oilPressure_ch': '11.7', 'Number': 38445, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '41.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '51.0'}
{'7_oilPressure_ch': '84.6', '6_oilPressure_ch': '49.8', 'time': '8-16-15-32', '2_oilPressure_ch': '11.0', 'Number': 38446, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '42.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '50.1'}
{'7_oilPressure_ch': '84.7', '6_oilPressure_ch': '50.6', 'time': '8-16-15-32', '2_oilPressure_ch': '11.7', 'Number': 38447, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '49.8'}
{'7_oilPressure_ch': '84.6', '6_oilPressure_ch': '50.9', 'time': '8-16-15-32', '2_oilPressure_ch': '11.8', 'Number': 38448, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '49.1'}
{'7_oilPressure_ch': '84.4', '6_oilPressure_ch': '51.5', 'time': '8-16-15-32', '2_oilPressure_ch': '11.0', 'Number': 38449, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '48.7'}
{'7_oilPressure_ch': '84.4', '6_oilPressure_ch': '51.5', 'time': '8-16-15-32', '2_oilPressure_ch': '12.5', 'Number': 38450, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.8', '8_oilPressure_ch': '42.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '47.8'}
{'7_oilPressure_ch': '84.9', '6_oilPressure_ch': '52.3', 'time': '8-16-15-32', '2_oilPressure_ch': '11.3', 'Number': 38451, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '42.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '47.5'}
{'7_oilPressure_ch': '84.6', '6_oilPressure_ch': '53.0', 'time': '8-16-15-32', '2_oilPressure_ch': '11.9', 'Number': 38452, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '8_oilPressure_ch': '41.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '47.6'}
{'7_oilPressure_ch': '84.2', '6_oilPressure_ch': '52.4', 'time': '8-16-15-32', '2_oilPressure_ch': '11.4', 'Number': 38453, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '47.6'}
{'7_oilPressure_ch': '84.5', '6_oilPressure_ch': '53.5', 'time': '8-16-15-32', '2_oilPressure_ch': '11.0', 'Number': 38454, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.9'}
{'7_oilPressure_ch': '84.1', '6_oilPressure_ch': '53.4', 'time': '8-16-15-32', '2_oilPressure_ch': '12.0', 'Number': 38455, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '42.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.5'}
{'7_oilPressure_ch': '84.6', '6_oilPressure_ch': '54.0', 'time': '8-16-15-32', '2_oilPressure_ch': '10.7', 'Number': 38456, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '8_oilPressure_ch': '42.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.4'}
{'7_oilPressure_ch': '84.3', '6_oilPressure_ch': '54.1', 'time': '8-16-15-32', '2_oilPressure_ch': '12.0', 'Number': 38457, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '42.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.8'}
{'7_oilPressure_ch': '84.5', '6_oilPressure_ch': '54.7', 'time': '8-16-15-32', '2_oilPressure_ch': '11.8', 'Number': 38458, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '42.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.2'}
{'7_oilPressure_ch': '84.2', '6_oilPressure_ch': '55.2', 'time': '8-16-15-32', '2_oilPressure_ch': '11.5', 'Number': 38459, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.0', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.3'}
{'7_oilPressure_ch': '84.3', '6_oilPressure_ch': '55.2', 'time': '8-16-15-32', '2_oilPressure_ch': '12.6', 'Number': 38460, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.1'}
{'7_oilPressure_ch': '84.0', '6_oilPressure_ch': '55.5', 'time': '8-16-15-32', '2_oilPressure_ch': '10.3', 'Number': 38461, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '41.4', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.3'}
{'7_oilPressure_ch': '83.7', '6_oilPressure_ch': '55.4', 'time': '8-16-15-32', '2_oilPressure_ch': '12.3', 'Number': 38462, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '40.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.2'}
{'7_oilPressure_ch': '84.1', '6_oilPressure_ch': '55.8', 'time': '8-16-15-32', '2_oilPressure_ch': '11.4', 'Number': 38463, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '42.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.1'}
{'7_oilPressure_ch': '83.8', '6_oilPressure_ch': '55.9', 'time': '8-16-15-32', '2_oilPressure_ch': '11.5', 'Number': 38464, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.2'}
{'7_oilPressure_ch': '84.2', '6_oilPressure_ch': '55.6', 'time': '8-16-15-32', '2_oilPressure_ch': '12.0', 'Number': 38465, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.0', '8_oilPressure_ch': '42.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '45.8'}
{'7_oilPressure_ch': '84.3', '6_oilPressure_ch': '56.4', 'time': '8-16-15-32', '2_oilPressure_ch': '11.2', 'Number': 38466, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.3'}
{'7_oilPressure_ch': '83.9', '6_oilPressure_ch': '56.2', 'time': '8-16-15-32', '2_oilPressure_ch': '12.2', 'Number': 38467, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '8_oilPressure_ch': '41.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.5'}
{'7_oilPressure_ch': '83.7', '6_oilPressure_ch': '56.4', 'time': '8-16-15-32', '2_oilPressure_ch': '11.7', 'Number': 38468, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '41.4', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.6'}
{'7_oilPressure_ch': '83.1', '6_oilPressure_ch': '56.4', 'time': '8-16-15-32', '2_oilPressure_ch': '11.2', 'Number': 38469, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '8_oilPressure_ch': '41.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.3'}
{'7_oilPressure_ch': '83.2', '6_oilPressure_ch': '55.9', 'time': '8-16-15-32', '2_oilPressure_ch': '11.7', 'Number': 38470, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.1'}
{'7_oilPressure_ch': '83.0', '6_oilPressure_ch': '56.3', 'time': '8-16-15-32', '2_oilPressure_ch': '11.0', 'Number': 38471, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.4'}
{'7_oilPressure_ch': '83.4', '6_oilPressure_ch': '55.9', 'time': '8-16-15-32', '2_oilPressure_ch': '12.0', 'Number': 38472, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '8_oilPressure_ch': '42.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.1'}
{'7_oilPressure_ch': '83.6', '6_oilPressure_ch': '56.1', 'time': '8-16-15-32', '2_oilPressure_ch': '11.1', 'Number': 38473, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '42.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.1'}
{'7_oilPressure_ch': '83.6', '6_oilPressure_ch': '56.4', 'time': '8-16-15-32', '2_oilPressure_ch': '12.7', 'Number': 38474, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '42.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.5'}
{'7_oilPressure_ch': '83.6', '6_oilPressure_ch': '56.4', 'time': '8-16-15-32', '2_oilPressure_ch': '12.7', 'Number': 38475, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '42.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.3'}
{'7_oilPressure_ch': '83.4', '6_oilPressure_ch': '56.6', 'time': '8-16-15-32', '2_oilPressure_ch': '11.5', 'Number': 38476, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.7'}
{'7_oilPressure_ch': '83.1', '6_oilPressure_ch': '56.4', 'time': '8-16-15-32', '2_oilPressure_ch': '12.3', 'Number': 38477, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '8_oilPressure_ch': '41.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.5'}
{'7_oilPressure_ch': '83.1', '6_oilPressure_ch': '56.5', 'time': '8-16-15-32', '2_oilPressure_ch': '11.2', 'Number': 38478, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '8_oilPressure_ch': '41.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '46.4'}
{'7_oilPressure_ch': '82.6', '6_oilPressure_ch': '55.9', 'time': '8-16-15-32', '2_oilPressure_ch': '11.8', 'Number': 38479, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '8_oilPressure_ch': '42.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '45.6'}
{'7_oilPressure_ch': '82.9', '6_oilPressure_ch': '55.8', 'time': '8-16-15-32', '2_oilPressure_ch': '11.4', 'Number': 38480, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '8_oilPressure_ch': '42.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '45.9'}
