{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-13', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1519}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.0', 'Number': 9874}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.1', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.8', 'Number': 9875}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '36.4', '7_oilPressure_ch': '73.5', 'Number': 9876}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '36.5', '7_oilPressure_ch': '73.4', 'Number': 9877}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.80', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.7', 'Number': 9878}
{'5_oilPressure_ch': '37.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.6', 'Number': 9879}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.8', 'Number': 9880}
{'5_oilPressure_ch': '37.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.8', 'Number': 9881}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '74.0', 'Number': 9882}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.6', 'Number': 9883}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.3', 'Number': 9884}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '39.3', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.2', 'Number': 9885}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '36.6', '7_oilPressure_ch': '73.4', 'Number': 9886}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.87', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.9', 'Number': 9887}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.0', 'Number': 9888}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.0', 'Number': 9889}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '36.7', '7_oilPressure_ch': '73.3', 'Number': 9890}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.7', 'Number': 9891}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.87', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.7', 'Number': 9892}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.73', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.7', 'Number': 9893}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.2', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.6', 'Number': 9894}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.8', 'Number': 9895}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.1', 'Number': 9896}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.80', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '38.1', '7_oilPressure_ch': '74.3', 'Number': 9897}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.3', 'Number': 9898}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.2', 'Number': 9899}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '74.0', 'Number': 9900}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.9', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.2', 'Number': 9901}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.9', 'Number': 9902}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.7', 'Number': 9903}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.4', 'Number': 9904}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.2', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.4', 'Number': 9905}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.73', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.7', 'Number': 9906}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.8', 'Number': 9907}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.7', 'Number': 9908}
{'5_oilPressure_ch': '37.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.4', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.4', 'Number': 9909}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.0', 'Number': 9910}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '40.9', '8_oilPressure_ch': '38.4', '7_oilPressure_ch': '74.3', 'Number': 9911}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '38.1', '7_oilPressure_ch': '74.5', 'Number': 9912}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.1', 'Number': 9913}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.4', 'Number': 9914}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.80', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '73.8', 'Number': 9915}
{'5_oilPressure_ch': '37.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.66', '6_oilPressure_ch': '40.1', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.1', 'Number': 9916}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.1', 'Number': 9917}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '73.7', 'Number': 9918}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.4', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '73.7', 'Number': 9919}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.9', 'Number': 9920}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.52', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.7', 'Number': 9921}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '38.2', '7_oilPressure_ch': '74.1', 'Number': 9922}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '74.1', 'Number': 9923}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.2', 'Number': 9924}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '38.1', '7_oilPressure_ch': '74.5', 'Number': 9925}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.3', 'Number': 9926}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.3', 'Number': 9927}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '73.3', 'Number': 9928}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.7', 'Number': 9929}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.16', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.4', 'Number': 9930}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '40.1', '8_oilPressure_ch': '37.6', '7_oilPressure_ch': '74.1', 'Number': 9931}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.1', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.1', 'Number': 9932}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.2', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.0', 'Number': 9933}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.52', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.8', 'Number': 9934}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.1', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.1', 'Number': 9935}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '38.2', '7_oilPressure_ch': '74.2', 'Number': 9936}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.6', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '73.7', 'Number': 9937}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.4', 'Number': 9938}
{'5_oilPressure_ch': '38.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '73.9', 'Number': 9939}
{'5_oilPressure_ch': '38.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.1', 'Number': 9940}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.1', 'Number': 9941}
{'5_oilPressure_ch': '37.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '73.8', 'Number': 9942}
{'5_oilPressure_ch': '38.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.80', '6_oilPressure_ch': '39.3', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '73.4', 'Number': 9943}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.6', 'Number': 9944}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.3', 'Number': 9945}
{'5_oilPressure_ch': '37.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.6', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.6', 'Number': 9946}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '73.2', 'Number': 9947}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.4', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.7', 'Number': 9948}
{'5_oilPressure_ch': '38.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.1', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.3', 'Number': 9949}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.0', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '38.1', '7_oilPressure_ch': '74.3', 'Number': 9950}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.4', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.6', '7_oilPressure_ch': '73.5', 'Number': 9951}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '39.3', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.5', 'Number': 9952}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.80', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.8', 'Number': 9953}
{'5_oilPressure_ch': '37.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '9.52', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.1', 'Number': 9954}
{'5_oilPressure_ch': '37.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.4', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.8', 'Number': 9955}
{'5_oilPressure_ch': '38.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.8', 'Number': 9956}
{'5_oilPressure_ch': '38.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-37', '2_oilPressure_ch': '10.3', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '73.6', 'Number': 9957}
{'5_oilPressure_ch': '38.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-38', '2_oilPressure_ch': '9.66', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.8', 'Number': 9958}
{'5_oilPressure_ch': '38.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-38', '2_oilPressure_ch': '9.94', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.4', 'Number': 9959}
